,WND,SUN,WAT,OIL,NG,COL,NUC,OTH,avg_CI
2022-01-11 12:00:00+00:00,155.0,0.0,8429.0,0,927.0,0,1165.0,174.0,65.64341013824885
2022-01-11 13:00:00+00:00,232.0,0.0,8685.0,0,929.0,0,1165.0,174.0,64.38998658918194
2022-01-11 14:00:00+00:00,194.0,0.0,9534.0,0,929.0,0,1164.0,180.0,61.78885092908924
2022-01-11 15:00:00+00:00,190.0,0.0,11647.0,0,938.0,0,1163.0,188.0,56.52229930624381
2022-01-11 16:00:00+00:00,253.0,1.0,12194.0,0,938.0,0,1162.0,188.0,55.12242128121607
2022-01-11 17:00:00+00:00,236.0,3.0,11975.0,0,941.0,0,1163.0,191.0,55.76504238748363
2022-01-11 18:00:00+00:00,221.0,8.0,11102.0,0,915.0,0,1162.0,189.0,56.99573435316614
2022-01-11 19:00:00+00:00,299.0,14.0,10356.0,0,919.0,0,1163.0,188.0,58.73042739006105
2022-01-11 20:00:00+00:00,324.0,22.0,9859.0,0,916.0,0,1168.0,189.0,59.898060586632475
2022-01-11 21:00:00+00:00,315.0,36.0,9625.0,0,917.0,0,1167.0,191.0,60.664843686229695
2022-01-11 22:00:00+00:00,292.0,42.0,9691.0,0,915.0,0,1167.0,189.0,60.45396877033181
2022-01-11 23:00:00+00:00,346.0,26.0,9717.0,0,917.0,0,1166.0,188.0,60.24611650485437
2022-01-12 00:00:00+00:00,448.0,9.0,10268.0,0,915.0,0,1167.0,189.0,58.29124345952601
2022-01-12 01:00:00+00:00,433.0,1.0,11449.0,0,915.0,0,1166.0,190.0,55.50529885544722
2022-01-12 02:00:00+00:00,372.0,0.0,11937.0,0,935.0,0,1167.0,184.0,55.159575196985266
2022-01-12 03:00:00+00:00,402.0,0.0,11758.0,0,934.0,0,1166.0,190.0,55.499377162629756
2022-01-12 04:00:00+00:00,512.0,0.0,11614.0,0,932.0,0,1167.0,187.0,55.37482653344435
2022-01-12 05:00:00+00:00,568.0,0.0,11115.0,0,930.0,0,1166.0,186.0,56.246330110991764
2022-01-12 06:00:00+00:00,604.0,0.0,10445.0,0,907.0,0,1166.0,189.0,57.03673653369394
2022-01-12 07:00:00+00:00,760.0,0.0,9001.0,0,821.0,0,1167.0,160.0,56.887899907632885
2022-01-12 08:00:00+00:00,721.0,0.0,8473.0,0,815.0,0,1167.0,137.0,57.999381242818
2022-01-12 09:00:00+00:00,751.0,0.0,7762.0,0,784.0,0,1166.0,142.0,58.96850542197077
2022-01-12 10:00:00+00:00,931.0,0.0,7379.0,0,812.0,0,1166.0,142.0,60.58187919463087
2022-01-12 11:00:00+00:00,862.0,0.0,7239.0,0,814.0,0,1166.0,142.0,61.50151618898562
2022-01-12 12:00:00+00:00,772.0,0.0,7395.0,0,817.0,0,1176.0,144.0,61.484277950310556
2022-01-12 13:00:00+00:00,799.0,0.0,7530.0,0,816.0,0,1175.0,151.0,60.94728297201795
2022-01-12 14:00:00+00:00,874.0,0.0,8149.0,0,821.0,0,1173.0,153.0,58.795523724261415
2022-01-12 15:00:00+00:00,784.0,0.0,10830.0,0,910.0,0,1174.0,159.0,55.214115609439276
2022-01-12 16:00:00+00:00,708.0,1.0,11604.0,0,914.0,0,1176.0,156.0,53.862009753417134
2022-01-12 17:00:00+00:00,522.0,9.0,11527.0,0,915.0,0,1176.0,153.0,54.566564116906726
2022-01-12 18:00:00+00:00,336.0,24.0,10710.0,0,910.0,0,1175.0,155.0,56.9023290758828
2022-01-12 19:00:00+00:00,248.0,25.0,10368.0,0,908.0,0,1176.0,155.0,58.01762422360248
2022-01-12 20:00:00+00:00,277.0,32.0,10162.0,0,908.0,0,1174.0,150.0,58.392112099504054
2022-01-12 21:00:00+00:00,229.0,37.0,10213.0,0,909.0,0,1174.0,150.0,58.46019509125236
2022-01-12 22:00:00+00:00,169.0,48.0,10037.0,0,906.0,0,1175.0,139.0,58.90051306717973
2022-01-12 23:00:00+00:00,184.0,48.0,10086.0,0,908.0,0,1174.0,129.0,58.64266900790167
2022-01-13 00:00:00+00:00,147.0,29.0,10908.0,0,908.0,0,1163.0,121.0,56.59114191021392
2022-01-13 01:00:00+00:00,149.0,4.0,11560.0,0,909.0,0,1163.0,119.0,55.090549482163404
2022-01-13 02:00:00+00:00,173.0,0.0,12045.0,0,909.0,0,1164.0,120.0,53.983831795156476
2022-01-13 03:00:00+00:00,167.0,0.0,12171.0,0,912.0,0,1165.0,121.0,53.84087782058338
2022-01-13 04:00:00+00:00,110.0,0.0,12096.0,0,910.0,0,1165.0,120.0,54.09304909381293
2022-01-13 05:00:00+00:00,92.0,0.0,11616.0,0,891.0,0,1165.0,119.0,54.58013397680617
2022-01-13 06:00:00+00:00,66.0,0.0,10848.0,0,917.0,0,1166.0,0.0,55.73593906286066
2022-01-13 07:00:00+00:00,64.0,0.0,8758.0,0,814.0,0,1165.0,0.0,57.74798629756504
2022-01-13 08:00:00+00:00,60.0,0.0,8203.0,0,816.0,0,1166.0,118.0,61.61381839235742
2022-01-13 09:00:00+00:00,53.0,0.0,8941.0,0,720.0,0,1166.0,122.0,55.446191601527
2022-01-13 10:00:00+00:00,62.0,0.0,8990.0,0,692.0,0,1165.0,126.0,54.234888989578614
2022-01-13 11:00:00+00:00,83.0,0.0,8983.0,0,691.0,0,1166.0,126.0,54.128608923884514
2022-01-13 12:00:00+00:00,136.0,0.0,9065.0,0,691.0,0,1166.0,126.0,53.70332618025751
2022-01-13 13:00:00+00:00,143.0,0.0,9369.0,0,690.0,0,1167.0,128.0,52.88101243802731
2022-01-13 14:00:00+00:00,95.0,0.0,10386.0,0,693.0,0,1166.0,135.0,50.895470941883765
2022-01-13 15:00:00+00:00,103.0,0.0,11930.0,0,780.0,0,1166.0,135.0,50.6373104718719
2022-01-13 16:00:00+00:00,131.0,1.0,12461.0,0,783.0,0,1165.0,129.0,49.615950920245396
2022-01-13 17:00:00+00:00,145.0,22.0,12397.0,0,785.0,0,1164.0,128.0,49.72904856225668
2022-01-13 18:00:00+00:00,56.0,34.0,12617.0,0,784.0,0,1164.0,126.0,49.51802990325418
2022-01-13 19:00:00+00:00,50.0,14.0,11621.0,0,783.0,0,1163.0,127.0,51.378398022968454
2022-01-13 20:00:00+00:00,48.0,22.0,11069.0,0,785.0,0,1163.0,127.0,52.58831542303617
2022-01-13 21:00:00+00:00,127.0,30.0,11006.0,0,785.0,0,1162.0,132.0,52.539268992599304
2022-01-13 22:00:00+00:00,239.0,24.0,10813.0,0,784.0,0,1160.0,132.0,52.58249695863747
2022-01-13 23:00:00+00:00,303.0,15.0,10773.0,0,784.0,0,1161.0,131.0,52.458570669096986
2022-01-14 00:00:00+00:00,367.0,17.0,11482.0,0,783.0,0,1161.0,132.0,50.80074594749677
2022-01-14 01:00:00+00:00,340.0,2.0,11872.0,0,784.0,0,1162.0,130.0,50.15773268019594
2022-01-14 02:00:00+00:00,340.0,0.0,12666.0,0,786.0,0,1162.0,131.0,48.85236990387803
2022-01-14 03:00:00+00:00,418.0,0.0,12677.0,0,787.0,0,1163.0,131.0,48.666447021613074
2022-01-14 04:00:00+00:00,434.0,0.0,12388.0,0,787.0,0,1163.0,131.0,49.10434140777025
2022-01-14 05:00:00+00:00,264.0,0.0,11948.0,0,787.0,0,1165.0,128.0,50.28729359082004
2022-01-14 06:00:00+00:00,323.0,0.0,11632.0,0,784.0,0,1164.0,131.0,50.66117999144934
2022-01-14 07:00:00+00:00,169.0,0.0,10539.0,0,694.0,0,1165.0,123.0,50.20685579196218
2022-01-14 08:00:00+00:00,68.0,0.0,10183.0,0,692.0,0,1166.0,120.0,51.17442145719192
2022-01-14 09:00:00+00:00,138.0,0.0,9405.0,0,692.0,0,1167.0,119.0,52.74646298064404
2022-01-14 10:00:00+00:00,129.0,0.0,9335.0,0,692.0,0,1165.0,120.0,52.97779914343152
2022-01-14 11:00:00+00:00,49.0,0.0,9381.0,0,693.0,0,1167.0,121.0,53.20191043729734
2022-01-14 12:00:00+00:00,16.0,0.0,9656.0,0,695.0,0,1166.0,0.0,50.85077603398942
2022-01-14 13:00:00+00:00,13.0,0.0,10203.0,0,694.0,0,1167.0,0.0,49.60495156081809
2022-01-14 14:00:00+00:00,10.0,0.0,11200.0,0,700.0,0,1168.0,0.0,47.860987918641996
2022-01-14 15:00:00+00:00,26.0,0.0,12847.0,0,787.0,0,1166.0,0.0,47.769863752866584
2022-01-14 16:00:00+00:00,45.0,0.0,13001.0,0,791.0,0,1165.0,0.0,47.59958672177043
2022-01-14 17:00:00+00:00,89.0,5.0,13004.0,0,789.0,0,1165.0,0.0,47.426920010629814
2022-01-14 18:00:00+00:00,43.0,8.0,12334.0,0,788.0,0,1165.0,119.0,50.099398215397386
2022-01-14 19:00:00+00:00,10.0,17.0,11611.0,0,786.0,0,1165.0,130.0,51.64304978496975
2022-01-14 20:00:00+00:00,11.0,20.0,11097.0,0,785.0,0,1165.0,136.0,52.760632662327836
2022-01-14 21:00:00+00:00,8.0,21.0,10794.0,0,786.0,0,1165.0,158.0,53.77861119703062
2022-01-14 22:00:00+00:00,33.0,31.0,10462.0,0,784.0,0,1164.0,158.0,54.40072830905636
2022-01-14 23:00:00+00:00,57.0,40.0,10506.0,0,783.0,0,1164.0,148.0,54.0312647661049
2022-01-15 00:00:00+00:00,67.0,21.0,11361.0,0,783.0,0,1165.0,152.0,52.17152557384309
2022-01-15 01:00:00+00:00,39.0,2.0,12312.0,0,784.0,0,1164.0,151.0,50.432950456684196
2022-01-15 02:00:00+00:00,33.0,0.0,12808.0,0,785.0,0,1163.0,154.0,49.64070133172723
2022-01-15 03:00:00+00:00,107.0,0.0,12665.0,0,784.0,0,1164.0,150.0,49.61432414256893
2022-01-15 04:00:00+00:00,117.0,0.0,12572.0,0,787.0,0,1163.0,155.0,49.9020548871164
2022-01-15 05:00:00+00:00,49.0,0.0,12159.0,0,786.0,0,1163.0,154.0,50.7910698064426
2022-01-15 06:00:00+00:00,14.0,0.0,11868.0,0,778.0,0,1165.0,157.0,51.22986697182091
2022-01-15 07:00:00+00:00,0.0,0.0,10845.0,0,688.0,0,1166.0,150.0,50.267880768931434
2022-01-15 08:00:00+00:00,1.0,0.0,10205.0,0,678.0,0,1166.0,146.0,51.223597900951134
2022-01-15 09:00:00+00:00,0.0,0.0,9837.0,0,513.0,0,1166.0,148.0,45.90963648834019
2022-01-15 10:00:00+00:00,2.0,0.0,9452.0,0,510.0,0,1166.0,147.0,46.516981466702134
2022-01-15 11:00:00+00:00,3.0,0.0,9341.0,0,511.0,0,1166.0,155.0,46.90846456692913
2022-01-15 12:00:00+00:00,15.0,0.0,9412.0,0,512.0,0,1165.0,182.0,47.206539074960126
2022-01-15 13:00:00+00:00,3.0,0.0,9747.0,0,513.0,0,1166.0,185.0,46.65687962803513
2022-01-15 14:00:00+00:00,4.0,0.0,10318.0,0,510.0,0,1166.0,188.0,45.52831117676022
2022-01-15 15:00:00+00:00,4.0,0.0,11226.0,0,507.0,0,1166.0,196.0,44.04687380716085
2022-01-15 16:00:00+00:00,3.0,0.0,11737.0,0,507.0,0,1166.0,197.0,43.310286554004406
2022-01-15 17:00:00+00:00,10.0,4.0,12055.0,0,505.0,0,1166.0,202.0,42.85583130110457
2022-01-15 18:00:00+00:00,3.0,11.0,12320.0,0,506.0,0,1167.0,197.0,42.48225851872712
2022-01-15 19:00:00+00:00,13.0,16.0,12121.0,0,506.0,0,1166.0,200.0,42.76387105976323
2022-01-15 20:00:00+00:00,1.0,23.0,11975.0,0,505.0,0,1166.0,200.0,42.955731795241526
2022-01-15 21:00:00+00:00,5.0,24.0,11588.0,0,505.0,0,1166.0,201.0,43.50381792571725
2022-01-15 22:00:00+00:00,2.0,33.0,11304.0,0,506.0,0,1167.0,200.0,43.94603390856797
2022-01-15 23:00:00+00:00,0.0,32.0,11191.0,0,506.0,0,1165.0,200.0,44.1283030395601
2022-01-16 00:00:00+00:00,3.0,26.0,11644.0,0,503.0,0,1165.0,179.0,43.06028106508876
2022-01-16 01:00:00+00:00,2.0,3.0,12332.0,0,506.0,0,1167.0,170.0,42.11262341325811
2022-01-16 02:00:00+00:00,1.0,0.0,13121.0,0,507.0,0,1166.0,167.0,41.15405694425879
2022-01-16 03:00:00+00:00,1.0,0.0,13035.0,0,506.0,0,1168.0,170.0,41.257190860215054
2022-01-16 04:00:00+00:00,0.0,0.0,12656.0,0,507.0,0,1166.0,187.0,41.965830807384954
2022-01-16 05:00:00+00:00,0.0,0.0,12402.0,0,507.0,0,1166.0,201.0,42.46987951807229
2022-01-16 06:00:00+00:00,0.0,0.0,11877.0,0,506.0,0,1166.0,201.0,43.142545454545456
2022-01-16 07:00:00+00:00,0.0,0.0,10673.0,0,511.0,0,1166.0,192.0,45.02423855844363
2022-01-16 08:00:00+00:00,0.0,0.0,10082.0,0,510.0,0,1167.0,187.0,45.946927841955464
2022-01-16 09:00:00+00:00,0.0,0.0,9595.0,0,511.0,0,1167.0,190.0,46.96623920439676
2022-01-16 10:00:00+00:00,0.0,0.0,9537.0,0,511.0,0,1168.0,190.0,47.07995791688585
2022-01-16 11:00:00+00:00,0.0,0.0,9504.0,0,511.0,0,1165.0,191.0,47.17228036232521
2022-01-16 12:00:00+00:00,0.0,0.0,9547.0,0,512.0,0,1166.0,193.0,47.15274128568926
2022-01-16 13:00:00+00:00,0.0,0.0,9671.0,0,511.0,0,1165.0,194.0,46.88449874360974
2022-01-16 14:00:00+00:00,0.0,0.0,10210.0,0,510.0,0,1165.0,197.0,45.87237212382056
2022-01-16 15:00:00+00:00,0.0,0.0,11231.0,0,510.0,0,1165.0,193.0,44.11130620658066
2022-01-16 16:00:00+00:00,0.0,1.0,11694.0,0,508.0,0,1165.0,194.0,43.372437693555526
2022-01-16 17:00:00+00:00,0.0,6.0,11924.0,0,509.0,0,1166.0,197.0,43.11940298507463
2022-01-16 18:00:00+00:00,0.0,14.0,11673.0,0,509.0,0,1166.0,198.0,43.4858407079646
2022-01-16 19:00:00+00:00,0.0,14.0,11551.0,0,508.0,0,1167.0,200.0,43.65491071428571
2022-01-16 20:00:00+00:00,0.0,20.0,11426.0,0,509.0,0,1167.0,205.0,43.941472199294665
2022-01-16 21:00:00+00:00,0.0,25.0,11105.0,0,508.0,0,1167.0,196.0,44.26959464656565
2022-01-16 22:00:00+00:00,0.0,19.0,10973.0,0,509.0,0,1166.0,196.0,44.516287024799816
2022-01-16 23:00:00+00:00,0.0,15.0,10997.0,0,510.0,0,1166.0,191.0,44.44172684214613
2022-01-17 00:00:00+00:00,0.0,10.0,11894.0,0,509.0,0,1166.0,193.0,43.106157420853904
2022-01-17 01:00:00+00:00,0.0,1.0,12949.0,0,508.0,0,1166.0,191.0,41.69146135673304
2022-01-17 02:00:00+00:00,0.0,0.0,13610.0,0,509.0,0,1166.0,188.0,40.928197505331866
2022-01-17 03:00:00+00:00,0.0,0.0,13627.0,0,508.0,0,1167.0,188.0,40.878760490639124
2022-01-17 04:00:00+00:00,0.0,0.0,13234.0,0,510.0,0,1166.0,189.0,41.392012716073914
2022-01-17 05:00:00+00:00,0.0,0.0,12789.0,0,507.0,0,1167.0,188.0,41.813528086820014
2022-01-17 06:00:00+00:00,0.0,0.0,12236.0,0,509.0,0,1166.0,186.0,42.55132297651983
2022-01-17 07:00:00+00:00,2.0,0.0,10560.0,0,508.0,0,1167.0,186.0,45.010544956934716
2022-01-17 08:00:00+00:00,1.0,0.0,9872.0,0,508.0,0,1166.0,188.0,46.27959096719216
2022-01-17 09:00:00+00:00,9.0,0.0,9655.0,0,508.0,0,1166.0,184.0,46.61091824336053
2022-01-17 10:00:00+00:00,21.0,0.0,9472.0,0,509.0,0,1166.0,188.0,47.04129975343431
2022-01-17 11:00:00+00:00,12.0,0.0,9391.0,0,509.0,0,1165.0,187.0,47.22265625
2022-01-17 12:00:00+00:00,9.0,0.0,9549.0,0,510.0,0,1166.0,188.0,46.96261600420242
2022-01-17 13:00:00+00:00,4.0,0.0,10157.0,0,509.0,0,1167.0,189.0,45.792117079660734
2022-01-17 14:00:00+00:00,17.0,0.0,11222.0,0,510.0,0,1167.0,199.0,44.162333206252384
2022-01-17 15:00:00+00:00,36.0,0.0,12701.0,0,505.0,0,1166.0,198.0,41.91441873202793
2022-01-17 16:00:00+00:00,42.0,0.0,13378.0,0,506.0,0,1167.0,202.0,41.18587773782282
2022-01-17 17:00:00+00:00,66.0,3.0,13444.0,0,506.0,0,1166.0,204.0,41.09149392423159
2022-01-17 18:00:00+00:00,55.0,9.0,13216.0,0,505.0,0,1166.0,207.0,41.378150151735056
2022-01-17 19:00:00+00:00,56.0,16.0,12293.0,0,506.0,0,1166.0,203.0,42.48075842696629
2022-01-17 20:00:00+00:00,81.0,20.0,11941.0,0,506.0,0,1166.0,205.0,42.918097564480206
2022-01-17 21:00:00+00:00,83.0,22.0,11611.0,0,505.0,0,1166.0,207.0,43.36700014712373
2022-01-17 22:00:00+00:00,95.0,15.0,11464.0,0,506.0,0,1167.0,206.0,43.56797740280978
2022-01-17 23:00:00+00:00,148.0,13.0,11358.0,0,505.0,0,1166.0,200.0,43.4798356982823
2022-01-18 00:00:00+00:00,244.0,11.0,12181.0,0,505.0,0,1168.0,201.0,42.150593990216635
2022-01-18 01:00:00+00:00,266.0,1.0,12830.0,0,504.0,0,1168.0,199.0,41.263562266167824
2022-01-18 02:00:00+00:00,439.0,0.0,13180.0,0,504.0,0,1168.0,204.0,40.596644078735075
2022-01-18 03:00:00+00:00,471.0,0.0,13240.0,0,504.0,0,1168.0,202.0,40.447674045556624
2022-01-18 04:00:00+00:00,542.0,0.0,12880.0,0,505.0,0,1168.0,202.0,40.72746290122246
2022-01-18 05:00:00+00:00,594.0,0.0,12293.0,0,503.0,0,1168.0,203.0,41.23988889641623
2022-01-18 06:00:00+00:00,559.0,0.0,11651.0,0,508.0,0,1169.0,202.0,42.24437504436085
2022-01-18 07:00:00+00:00,526.0,0.0,10441.0,0,518.0,0,1168.0,195.0,44.291407222914074
2022-01-18 08:00:00+00:00,570.0,0.0,9866.0,0,520.0,0,1168.0,190.0,45.11694006821504
2022-01-18 09:00:00+00:00,856.0,0.0,9304.0,0,520.0,0,1167.0,188.0,45.2643124221022
2022-01-18 10:00:00+00:00,964.0,0.0,9064.0,0,519.0,0,1167.0,188.0,45.34481599731138
2022-01-18 11:00:00+00:00,1066.0,0.0,9047.0,0,520.0,0,1169.0,188.0,45.11442869057548
2022-01-18 12:00:00+00:00,1054.0,0.0,9127.0,0,520.0,0,1168.0,192.0,45.07238205787248
2022-01-18 13:00:00+00:00,1148.0,0.0,9500.0,0,520.0,0,1169.0,188.0,44.1274251497006
2022-01-18 14:00:00+00:00,1212.0,0.0,10263.0,0,519.0,0,1169.0,205.0,43.02304009575105
2022-01-18 15:00:00+00:00,1292.0,0.0,11784.0,0,516.0,0,1168.0,199.0,40.754996991777524
2022-01-18 16:00:00+00:00,1334.0,1.0,12293.0,0,515.0,0,1169.0,170.0,39.73808293502132
2022-01-18 17:00:00+00:00,1281.0,9.0,12205.0,0,514.0,0,1168.0,169.0,39.888309657239674
2022-01-18 18:00:00+00:00,1203.0,20.0,11889.0,0,515.0,0,1168.0,165.0,40.35461229946524
2022-01-18 19:00:00+00:00,1230.0,23.0,11141.0,0,514.0,0,1169.0,168.0,41.164268164268165
2022-01-18 20:00:00+00:00,1271.0,25.0,10568.0,0,515.0,0,1167.0,170.0,41.85564304461942
2022-01-18 21:00:00+00:00,1230.0,24.0,10232.0,0,514.0,0,1167.0,168.0,42.33865766779152
2022-01-18 22:00:00+00:00,1148.0,31.0,10362.0,0,513.0,0,1168.0,162.0,42.231993424985056
2022-01-18 23:00:00+00:00,1029.0,36.0,10217.0,0,513.0,0,1168.0,170.0,42.830198736008526
2022-01-19 00:00:00+00:00,987.0,27.0,10938.0,0,513.0,0,1168.0,165.0,41.8765038411364
2022-01-19 01:00:00+00:00,853.0,2.0,11967.0,0,514.0,0,1168.0,163.0,40.91082020863162
2022-01-19 02:00:00+00:00,700.0,0.0,12859.0,0,531.0,0,1168.0,166.0,40.76128112033195
2022-01-19 03:00:00+00:00,514.0,0.0,12958.0,0,550.0,0,1169.0,164.0,41.54308042982742
2022-01-19 04:00:00+00:00,331.0,0.0,12792.0,0,536.0,0,1169.0,169.0,41.75415083016603
2022-01-19 05:00:00+00:00,283.0,0.0,12262.0,0,535.0,0,1169.0,168.0,42.46507595200111
2022-01-19 06:00:00+00:00,214.0,0.0,11830.0,0,514.0,0,1167.0,167.0,42.50993377483444
2022-01-19 07:00:00+00:00,186.0,0.0,10326.0,0,524.0,0,1169.0,162.0,45.1134470768982
2022-01-19 08:00:00+00:00,140.0,0.0,9886.0,0,587.0,0,1168.0,158.0,48.31141636652986
2022-01-19 09:00:00+00:00,108.0,0.0,8903.0,0,717.0,0,1168.0,125.0,55.2541511659559
2022-01-19 10:00:00+00:00,95.0,0.0,8697.0,0,718.0,0,1169.0,135.0,56.10051784723507
2022-01-19 11:00:00+00:00,87.0,0.0,8615.0,0,718.0,0,1168.0,152.0,56.65856610800745
2022-01-19 12:00:00+00:00,33.0,0.0,8830.0,0,718.0,0,1168.0,148.0,56.176837661741764
2022-01-19 13:00:00+00:00,15.0,0.0,9630.0,0,719.0,0,1169.0,150.0,54.10622271676795
2022-01-19 14:00:00+00:00,21.0,0.0,10931.0,0,720.0,0,1168.0,154.0,51.162921348314605
2022-01-19 15:00:00+00:00,18.0,0.0,12688.0,0,763.0,0,1169.0,159.0,49.27877272420085
2022-01-19 16:00:00+00:00,33.0,1.0,13304.0,0,788.0,0,1169.0,162.0,48.981561751957045
2022-01-19 17:00:00+00:00,24.0,8.0,12771.0,0,790.0,0,1168.0,160.0,49.93043361704979
2022-01-19 18:00:00+00:00,27.0,11.0,12651.0,0,789.0,0,1170.0,155.0,50.03526312234007
2022-01-19 19:00:00+00:00,14.0,25.0,11877.0,0,791.0,0,1168.0,126.0,51.19727162345547
2022-01-19 20:00:00+00:00,4.0,33.0,11590.0,0,810.0,0,1169.0,128.0,52.41917868064657
2022-01-19 21:00:00+00:00,4.0,28.0,11393.0,0,809.0,0,1168.0,130.0,52.83402305645876
2022-01-19 22:00:00+00:00,2.0,28.0,11174.0,0,808.0,0,1168.0,129.0,53.26861522278158
2022-01-19 23:00:00+00:00,3.0,25.0,11024.0,0,790.0,0,1167.0,125.0,52.95325110400487
2022-01-20 00:00:00+00:00,4.0,14.0,11639.0,0,790.0,0,1167.0,125.0,51.66373098478783
2022-01-20 01:00:00+00:00,17.0,1.0,12926.0,0,798.0,0,1168.0,123.0,49.476352025543804
2022-01-20 02:00:00+00:00,28.0,0.0,13590.0,0,808.0,0,1167.0,125.0,48.679348517623104
2022-01-20 03:00:00+00:00,30.0,0.0,13376.0,0,808.0,0,1168.0,127.0,49.0360435875943
2022-01-20 04:00:00+00:00,44.0,0.0,13046.0,0,789.0,0,1168.0,129.0,49.01713231418029
2022-01-20 05:00:00+00:00,46.0,0.0,12703.0,0,764.0,0,1168.0,128.0,48.8347626443379
2022-01-20 06:00:00+00:00,65.0,0.0,11763.0,0,762.0,0,1167.0,123.0,50.33868876080692
2022-01-20 07:00:00+00:00,97.0,0.0,10226.0,0,721.0,0,1168.0,123.0,52.05407377381435
2022-01-20 08:00:00+00:00,129.0,0.0,9346.0,0,709.0,0,1168.0,118.0,53.55614646904969
2022-01-20 09:00:00+00:00,138.0,0.0,9673.0,0,524.0,0,1168.0,120.0,45.77527316527575
2022-01-20 10:00:00+00:00,195.0,0.0,9544.0,0,519.0,0,1167.0,127.0,45.769130886426595
2022-01-20 11:00:00+00:00,283.0,0.0,9301.0,0,519.0,0,1168.0,131.0,46.02639887738993
2022-01-20 12:00:00+00:00,353.0,0.0,9327.0,0,521.0,0,1168.0,133.0,45.87263084680925
2022-01-20 13:00:00+00:00,437.0,0.0,9623.0,0,519.0,0,1168.0,127.0,44.91283476503285
2022-01-20 14:00:00+00:00,596.0,0.0,10199.0,0,516.0,0,1168.0,159.0,43.89602785250831
2022-01-20 15:00:00+00:00,907.0,0.0,11541.0,0,511.0,0,1167.0,185.0,41.49989518552162
2022-01-20 16:00:00+00:00,1105.0,0.0,11860.0,0,506.0,0,1167.0,181.0,40.51346244685876
2022-01-20 17:00:00+00:00,1370.0,3.0,11661.0,0,504.0,0,1167.0,169.0,39.99536103267447
2022-01-20 18:00:00+00:00,1519.0,7.0,11131.0,0,508.0,0,1166.0,171.0,40.434560750241346
2022-01-20 19:00:00+00:00,1518.0,22.0,10686.0,0,507.0,0,1166.0,171.0,40.92508884150675
2022-01-20 20:00:00+00:00,1737.0,29.0,10385.0,0,507.0,0,1165.0,172.0,40.83644158628081
2022-01-20 21:00:00+00:00,2080.0,20.0,9685.0,0,620.0,0,1164.0,170.0,44.61809447558046
2022-01-20 22:00:00+00:00,2478.0,22.0,9439.0,0,689.0,0,1162.0,174.0,46.281151532512176
2022-01-20 23:00:00+00:00,2591.0,19.0,9636.0,0,515.0,0,1161.0,175.0,40.22671490388026
2022-01-21 00:00:00+00:00,2598.0,20.0,9936.0,0,508.0,0,1160.0,169.0,39.578347578347575
2022-01-21 01:00:00+00:00,2585.0,4.0,11072.0,0,511.0,0,1159.0,168.0,38.53571198141815
2022-01-21 02:00:00+00:00,2558.0,0.0,12043.0,0,513.0,0,1161.0,165.0,37.73856447688564
2022-01-21 03:00:00+00:00,2621.0,0.0,11876.0,0,515.0,0,1160.0,173.0,37.92688895686754
2022-01-21 04:00:00+00:00,2606.0,0.0,11492.0,0,513.0,0,1166.0,173.0,38.221065830721
2022-01-21 05:00:00+00:00,2535.0,0.0,10925.0,0,514.0,0,1171.0,181.0,38.9943233720475
2022-01-21 06:00:00+00:00,2400.0,0.0,10642.0,0,514.0,0,1171.0,189.0,39.63462054170019
2022-01-21 07:00:00+00:00,2198.0,0.0,9640.0,0,519.0,0,1171.0,184.0,41.29375729288215
2022-01-21 08:00:00+00:00,2152.0,0.0,9200.0,0,521.0,0,1165.0,180.0,41.99894083825087
2022-01-21 09:00:00+00:00,2209.0,0.0,7930.0,0,519.0,0,1162.0,180.0,43.689416666666666
2022-01-21 10:00:00+00:00,2233.0,0.0,7597.0,0,520.0,0,1163.0,187.0,44.32965811965812
2022-01-21 11:00:00+00:00,2068.0,0.0,7703.0,0,522.0,0,1166.0,187.0,44.68504207453203
2022-01-21 12:00:00+00:00,1936.0,0.0,7877.0,0,521.0,0,1165.0,188.0,44.73808505176692
2022-01-21 13:00:00+00:00,1538.0,0.0,8520.0,0,523.0,0,1165.0,179.0,44.680754716981134
2022-01-21 14:00:00+00:00,1333.0,0.0,9604.0,0,520.0,0,1166.0,187.0,43.47861046057768
2022-01-21 15:00:00+00:00,1043.0,0.0,12291.0,0,518.0,0,1166.0,193.0,40.67181644862271
2022-01-21 16:00:00+00:00,884.0,3.0,12990.0,0,517.0,0,1166.0,190.0,40.166920634920636
2022-01-21 17:00:00+00:00,766.0,29.0,12992.0,0,515.0,0,1165.0,194.0,40.37883915458783
2022-01-21 18:00:00+00:00,713.0,66.0,12400.0,0,517.0,0,1165.0,198.0,41.23773158908294
2022-01-21 19:00:00+00:00,574.0,53.0,11465.0,0,517.0,0,1163.0,195.0,42.65647597909358
2022-01-21 20:00:00+00:00,677.0,55.0,10771.0,0,515.0,0,1162.0,195.0,43.31588785046729
2022-01-21 21:00:00+00:00,702.0,57.0,10218.0,0,514.0,0,1163.0,192.0,44.00334734547719
2022-01-21 22:00:00+00:00,705.0,57.0,10050.0,0,515.0,0,1162.0,191.0,44.28359621451104
2022-01-21 23:00:00+00:00,627.0,58.0,9916.0,0,512.0,0,1160.0,190.0,44.592714434726794
2022-01-22 00:00:00+00:00,588.0,51.0,10803.0,0,514.0,0,1160.0,189.0,43.37324314167606
